;hash;tx_index;time;fee;weight;vin_sz;vout_sz
2266;ed60bd388e8895798160fb2c288720ba92f8e4e575a85471dd1d6fb44f8ff272;4044355584560611;1713571854;13746;632;1;3
2267;a9d95aee209c8f160432ec9a23ddc1f733077765a866989811ae110145089173;4066135878148661;1713571854;13746;632;1;3
2268;068a5c37c4bfbed3adc5e33573926f6ff754f8a11cc627960f3be601799aa773;4069238027336903;1713571854;13746;632;1;3
2269;c5ff4038d523b202e91113bc7535b6069ff5281efdcb1075c8a68ad58ce5e075;4147481098760532;1713571854;18531;852;1;4
2270;4342bf4549070123f1b544903cef7f21dc05a54edaa64e2aef535dc98c62be77;4213106588330922;1713571854;13746;632;1;3
2271;400aeeb5a0eaa4903e8cf9ebed19dc8335762a0f8f2e5d39ed48863ac1dae579;4288899986182345;1713571854;13746;632;1;3
2272;ce733ac91f1936771db0511b5a0fdc8c52941721f9b189371c9fe4f68a773a7e;4441266521562259;1713571854;13746;632;1;3
2273;d399478f22607e91e96cc8b10e8037a3ed281b12b11721382e81c3945eda837e;4451352622307440;1713571854;13746;632;1;3
2274;884491483bba1bf8f7d848451d73183acabbc3743970029a14ab948f6663eb81;4571135518831253;1713571854;13746;632;1;3
2275;b3651e9cc54cbac5f3ccaae58dd38b9dd4d3f8bbf6ea9cea88beef3c4a699486;4735103352151543;1713571854;13746;632;1;3
2276;2b6a850c7176ba0c79b5d0839eb5d9553a9e45fc65219b65aeab23cec948c686;4741957850612853;1713571854;13746;632;1;3
2277;1a0cdd2ae4c5ecda24bee960e457b72d316c3cbafec4abead1e2c3ba9246b289;4844760998566012;1713571854;13746;632;1;3
2278;fec2dc07f3b1146c9c27ec3dadf3e55911f0a6884508ad38c573729f0e097090;5081947606085198;1713571854;13746;632;1;3
2279;22d824deea4da63e6bb4f71e2adadfd26afc07d629df3ced3e73837dc8799d92;5158561622503534;1713571854;13746;632;1;3
2280;bea78568290e9869569964ad9dd18d1e4b76d01e99a55fcb654f4c24ba347d93;5189310873897353;1713571854;18531;852;1;4
2281;ba8e98b88506e069844531b203b8ce1d70fa8026eb09c605da0e22819c11e393;5203310794515521;1713571854;13746;632;1;3
2282;8593eec31f9c4784619207403d22c1802f0573123de120cb674c2d43c754ac94;5230972084184489;1713571854;13746;632;1;3
2283;2837ef7ee12c343025b8c4a97ead3814749106f6345c6c9a29655084ff0fbc95;5268318553410060;1713571854;13746;632;1;3
2284;b7bf335503b471af0fda96338260682f5f3d1dab591cf76b6fb94fc1317e7397;5328713415141879;1713571854;18531;852;1;4
2285;7eb924145ffe4417e1f431790fea18bb1b1b9afbf7566c3e83d45779badd8e9b;5473213044697850;1713571854;13746;632;1;3
2286;bc4987e9bcfe4a6a8b54d111a14562c031187d88fcaec1f75209f71766273a9e;5567123401408225;1713571854;18531;852;1;4
2287;cb7bf882c4d15a81d581d8f044b32a0dc39c128614cabe65045439d3a220dca0;5659753625315114;1713571854;13746;632;1;3
2288;2db8603c8492a0eaf3ee1f0483e5126411358dcc2e6299a51ab2a978984927a1;5670083536819510;1713571854;13746;632;1;3
2289;5fcf951b642b36a541030c934d4233668284da9523e3be6e3d08b29a10b673a1;5680587131278913;1713571854;13746;632;1;3
2290;18eb48900ff9cdf23a213f17cf8ec1865586e1ca2ba6428410c73ce957d70aa2;5701358279534488;1713571854;18531;852;1;4
2291;884234039e0111a820a129f0c3b7f946da6ca81d0ec15c9d6a5116134d0deba3;5767357945504458;1713571854;18531;852;1;4
2292;439803de1e90f334441dcdc1e985404444b2e0c4d6d6e18db7b16e86a45172a9;5961870755286486;1713571854;13398;616;1;2
2293;0ed8c8c0bc89743ae3b96e06e1efb62cb9ed5786967c6bcdf3d0f8841c8750aa;5992410908761882;1713571854;13746;632;1;3
2294;e8d3b0be26eda93117a24c3e43b7e050bf5f042f4b0dc7d6262ce387bdff0fad;6089095255227493;1713571854;13746;632;1;3
2295;a4184b23899062502589d285b983b678a6bc0348a5c4edc2948c219e9fb769ad;6101426043601969;1713571854;13746;632;1;3
2296;f6dc1d562543e9f8ba0374f19ac2e0bd9c8b800e0bb350cd035e521ce05130b0;6199090513939019;1713571854;14703;674;1;3
2297;5d4344aa52184f6a35a7eb3d148305b836b94138bee4122f7c3cba693e98adb0;6216308161853255;1713571854;13746;632;1;3
2298;c3810a5587451a57a69d76192a100adfb060308a9024ccd2e7aba079e0baa3b1;6250136737887253;1713571854;13398;616;1;2
2299;ccfefc8168a608ef9aa7b19720aea3c7b58f4cac123993aa2ad9e435c3b17eb4;6350599719664795;1713571854;13746;632;1;3
2300;4a68a6a1563478167700268dde139b4cba43d0e0279932e9938e2285c30bd7b4;6362742666601553;1713571854;18531;852;1;4
2301;733cf19f76a0385349396eb296faba0072076540835bd1f307f1dc785c59c4b5;6395357358398366;1713571854;13746;632;1;3
2302;f25d01ffa513c1d858768abe2cb4acdfb20fcece3869b25f2f26445bf068e7ba;6576097945413764;1713571854;13746;632;1;3
2303;7221ff9e66621ab3a049f98f75540dbb3c74bc67a6cddf300bba197084b6b4c1;6815420813017911;1713571854;13746;632;1;3
2304;4394de28973875ceae8f14567d2f1570521d9b7266d376353ddeaf6259b4ecc1;6823116230383099;1713571854;13746;632;1;3
2305;7a19f1ea15af31b04fbfdfd9b55de78e5712bf502126e26203cab28e04db75c2;6841966127076953;1713571854;13746;632;1;3
2306;86642336f4cbe2e923e7653483735a7060a0e5e129aa0458d389ed03d37b06c4;6897028040785329;1713571854;13746;632;1;3
2307;27e251f6f0a42956e16e09930fefda966c164dfce2829b405183e277e1ff5dcc;7190531103718480;1713571854;13746;632;1;3
2308;c78d97888f01d911da931f2bcaca21a0653110e4bedf1c3bb0341b4fbb6cc1cd;7239380371104614;1713571854;13746;632;1;3
2309;b6b14d784dd546de4cfdd7f2ff2ab3973fbe4a4429b59fe88bfb533b3ab3b5d2;7413690811247231;1713571854;13746;632;1;3
2310;148bd013d35d9fe680b91a65b82b96ffe8e76d2572df65aa00aa581c278b5ad7;7577084211989269;1713571854;13746;632;1;3
2311;71cfa6f36c413690d394c253c8496ecda6864221bb3404c78844456dad73d9d9;7664895100037288;1713571854;23229;1065;2;3
2312;6b805d280f73c36b50d4eede2eba92e725e8cb4e5823376ea2b556714d8ba9db;7728679458056918;1713571854;18531;852;1;4
2313;74701669ea74e637745af23b268cf9ddc7001a24198b1c469b702c4842a44be4;8032432943596942;1713571854;13746;632;1;3
2314;7a2fe89119544cf8e3c879d142c5dc6276fa5ad70ddc73e86bad7937da5b9be4;8043389186928437;1713571854;13746;632;1;3
2315;ae8d633682f2c7b057a0c3fc929cbe42e3f438cc7a9af0d9d2905230698c19e6;8095916936792658;1713571837;22794;1045;1;5
2316;db7e0c9a0b3e946776b2878b90983b2791e50f75b8900738a04608167a4afce7;8162264553275656;1713571854;38628;1773;3;5
2317;a8a488214cbb09235753bca356c731790363e8d84813de3d452a0896cbf1b7ee;8399161698468101;1713571854;13746;632;1;3
2318;ff5f96c018f443483a96b511bfce36122014f55cfc31b0f7c9a93864ec49a2f0;8466554099107605;1713571854;13746;632;1;3
2319;ef6dfc53fe74e3648249aa0db6060f51f4546b0193163fc2f7715dd32bde2ef1;8485875142519726;1713571854;13746;632;1;3
2320;2a9a65544c7cd6f3709dc88f6b98582514cf4f39dac656c2c7f16ef9ed24d4f6;8684512418409950;1713571854;102573;4715;9;13
2321;e1ed67ed51f2da6938a6a205c08d6828419530e89cdacb3fdbf2da49213193f7;8710769808587614;1713571854;13746;632;1;3
2322;988fe014edfb18ac570e27c40d81fb74bc7df3a7b3c73cdfcfd6ee7b7c0e52f8;8737002049469914;1713571854;13746;632;1;3
2323;c13b6ce51ccc6e6638325e66962a08077256a502abab2a9fb8b33fdc6a71a4f8;8748325156915190;1713571854;13746;632;1;3
2324;4b557987bec6281b576a70b9b4f76031c3876b402a150ba5fe7a00525d6225fd;8906784188809231;1713571854;13746;632;1;3
2325;fb966b3df35ad862642ddf048e73a81e3488afdbead9d8b250188c5a634b3efd;8910207827267971;1713571854;13746;632;1;3
2326;b31e54e5c0f8dfcdaf652f5c54c55cd344a3ef1a623a54335457813805b75b57;3073645574819882;1713571854;18100;834;2;2
2327;76cc68ec42b650cd79780fc56a84baf97f77ce35dbd7ee15fff18149df9a606e;3883558215692350;1713571854;18100;833;2;2
2328;15c2f077feaf0b16f639bf85eac9529cde1edc399efd3fad9fb2e18e849131fd;8908458771471414;1713571854;12210;561;1;2
2329;1301c1ea2e615854fb06afba775b2e7f13cb455625e4634a25a8ea271ceb693c;2125619639156053;1713571854;18332;845;2;2
2330;1bcdc9f694b552ccdcffdf9ba6036d14eb3696223f7567d0d16d56a5d6e3cb11;626156752906957;1713571854;15222;705;1;2
2331;e619e8ebdc7fe27a1b64d2329055fed6dffc505812f0976737dc05f257470e12;635281145217211;1713571854;14276;661;1;2
2332;1f3a3a6fe40d74b30695d1bcd1ad04aacd9825f58d4e10f03b83cf55cde9f11e;1088779471993328;1713571854;13244;616;1;2
2333;c30a7f66a2d1530f6c7505e48ce6c1729b4d6470a608c30296513d2769934a22;1206518274123690;1713571837;15222;706;1;2
2334;b867230b2e8d54960aab44de973dc67d65dce582b0a7eb276d7abb414f2cfbb4;6367707941844847;1713571854;13244;616;1;2
2335;23b873eb38e3368f1e0b4e69f96e5054c6ae9ec2387ab595ab03880e9b94dc23;1261769374945536;1713571854;15050;698;1;1
2336;50dcecedd05bb12b785e04cc16fd039b07533c60fa07682edb19bad5b3c08c26;1356351049217859;1713571854;12126;561;1;2
2337;24a6ef1264ab7fa085c3961382a69f6983cc3f282533a6b0257c39c7aaddfd38;2005215898822447;1713571854;14276;661;1;2
2338;34e7f28b7f032e58e032a05f7ca6573bc48ba5085ecf8f4d58c2731f70daf542;2355958374461048;1713571854;14190;658;1;2
2339;fcc9840252ce58bcb2f18f484cd751606aff21f8c9c92be0dc5c100abdb77c56;3042997073691147;1713571854;15222;705;1;2
2340;52f25b30732626038605e41b3cb981f5322917e1366ba1f7daf43692d9cfc75f;3369977288738526;1713571854;14190;658;1;2
2341;164146df1fced53c7061182ce680220155c0e8b5b21d735128903078ee57ea68;3691382620227090;1713571854;15222;705;1;2
2342;7f20350fd2e44662756717f4a05da52724bb0d9901ad76590d3b4bbc79734a71;3986066524047719;1713571854;12126;562;1;2
2343;2a59cc1f225c5448d35be35450efa7c11c5e8b0c79ce1b58048cffdbed211f78;4226403473784817;1713571854;14276;662;1;2
2344;77de3fe65a9750f248d3401396488ced2e5b292e9ccde15729db658cf7e09378;4242448955051195;1713571854;15222;705;1;2
2345;a495617bc9c0da11b0ca62656633e1f1de0b42a6386198da6da8bac59de95287;4761285647972181;1713571854;15222;706;1;2
2346;cd40334dd18dee903d6663c0917cfb5d148080bcc39f6036fe9864aeaad61388;4787801192516755;1713571854;15222;705;1;2
2347;f0b5e8d38b1387cc7ea987f81b5afaa884038e55cf6042833f0f572674ab138f;5034068597328609;1713571837;14276;662;1;2
2348;48664e64934437ce0b0c05302319e576e89c43c507f25fb9bbe31c8dd453c597;5339960665285532;1713571854;18232;846;2;2
2349;e70c97794194fde65afb254cbe4b41e9596b7318a0e9975740f103e103b774a2;5715909452505214;1713571854;15222;705;1;2
2350;c6040814e3fe0f802595dd390b08d7cb200ad00ae05cdc1077ff85108277dcbe;6715331427045567;1713571854;14276;662;1;2
2351;5bba04ab902b047b8aaae01f974a3351f8a59ae08c7e9ba054f09b6b1b74f5c3;6894687435453310;1713571854;13244;616;1;2
2352;c9d0221156b2da8e72d2d10047a263de3296636c2abdcba37c3da4275babec7f;4500942844392583;1713571854;20000;932;1;1
2353;55eab959952f6ce565a63b09469416479587024938532c63ab1fc74a152f2f20;1132384815241443;1713571854;22016;1025;2;2
2354;a5c5a89ff19ee2c6820c338ffa9b5d6639d0bbcd42c0016c5556058ef6038852;2903812336631978;1713571854;16872;788;1;3
2355;37c7769c24f2ebcd405e3b7d63753273f520cb82c01875d1c78ecb02ba6a90ee;8393729064851825;1713571837;7903;444;1;1
2356;cba3563d8b669b356097f5dd9e507de9acd6de7758e70982a78569eac54c6d32;1774240667618608;1713571854;15974;672;1;2
2357;bba288348582b4f6b81a17cbca9b1f60e0280441855823c40342902fae40a061;3434909050204680;1713571854;22144;1034;2;2
2358;e6285c327f36407a23e1f24f541b523dc18541ff6e8b17f74cb0788e3bb31afa;8799762659790614;1713571854;16830;788;1;3
2359;9572798ab82458abef9b173a4794a7fa6e4378d3a52f67e536e3ed7555ee6d8e;5011289637043644;1713571854;87847;4114;2;21
2360;ee38234d09bc818e95b4adba9aa13cd5956039f2eb37d54f8a2ec404f42810d4;7461307892668549;1713571837;44130;2067;7;1
2361;b8797b3cd1aa1c67b79d7679a1151e22765f970c3a601ea36e028866f3b45b3a;2053297673130240;1713571854;36855;1727;4;4
2362;5fb920d2da2ade043d0325807238d14cb2c3404bf4c1f8d7c0d7e689f7b5e878;4254108180626650;1713571854;34860;1677;1;11
2363;6fb63d7668b3ea2876833c87c820e4a6afbdc0dd92c3634a3620305f57b57647;2514405571683844;1713571854;44805;2056;4;7
2364;8bc824884297fdac794a941c59dd1bc8edd3fa74d370998746033b5b21f26333;1808139425638240;1713571854;24735;1160;1;4
2365;571a9383ffac0ea643749697321a174b1f546e6f50fb66f4291c194cc70af50f;561443911598883;1713571854;16065;756;1;1
2366;daffdbb691d17030fb8985e398479cd7244818f8a8571cc32149e5698a4f0726;1338010915126441;1713571854;21420;1005;1;4
2367;f8f6d0ef7a3599b53437906325682144d16096ce27e210e8cf9e19bbe6295b31;1736563672703795;1713571854;10965;516;1;2
2368;65f0ba55c23b596c52e6fb4b8c81d5532811d07e8fde36c3113160197b5c3f77;4195648582921222;1713571854;17935;841;1;1
2369;12541dda0d283ef2738dccd463c234f3f6934267fcae94d27c438809dd7c158f;5034318462267656;1713571854;13855;649;1;1
2370;2304c672a614960706dffb05aba42e0ed862383c074e1af2db0b444fdcc826fc;8871792282822785;1713571854;14025;658;1;2
2371;c090c1d8a6e972c6034e6a5a89bfc98651f4a9d73770761f1d2d5d498115c58b;4917714739604389;1713571854;17636;832;2;2
2372;7bad0993f1f8e2a3aad7f539a7434504f321e8f0e316c4699318771f6d45540a;363425865920227;1713568703;16986;895;1;2
2373;040b224e86f307ca4e13428c1e45ebc8af2328ea0ceb334c421bd90e859047fb;8841113148447523;1713571854;10283;438;1;1
2374;87cbf90af751cd61bf0547733c1b2ae3ab201aafc860048aa286df0dfda1feba;6579289669614576;1713571854;10283;437;1;1
2375;d39b40d81ad085f7496346455f662451ce1dcc5e030919df036f1aee7f078927;1391023674475341;1713571854;17243;816;1;4
2376;3553035dd071b51829ff585d0e7e97507282f7843e4b783ae26eea04695971ae;6137659346951501;1713566388;38478;2329;5;7
2377;5b6b0dc34c2cd51fe58cf40295f32f03d3ae0f519698d14c05c4102e180a5316;785469038510616;1713571854;22880;572;1;2
2378;e633c63ef3817e41e90255a25b68015326ebdbaf357f787b20992423dc776758;3110445305324691;1713571854;9296;437;1;1
2379;f57afe513daa746feadc7c48cd31d5da31673fee5584971176ad73a74b1ac02f;1680067884543605;1713571298;459;610;1;2
2380;0518f2256aee0b25043a8d4e5da082efaaad2c527a2569f22f02521d6c745161;3424079151606336;1713571298;39581;1284;3;3
2381;cbd26731fc689f999e4f6df68aac27c46b7737ce510cbf001bd048dce64d3a69;3702372351838490;1713571854;11889;562;1;2
2382;d9c2a9c803246936a26e070c7b879fbb6af3141c57247e04a12b2aebcdcbb5bc;6639647819916613;1713571854;16560;785;1;3
2383;4f08bd468aa23b676dfbca0dbe10256bc421c062483e91ace356039c08c18727;1390848404324458;1713571854;16632;790;1;2
2384;131e22f58bd65e0bcdb54844ca04cfdffc6ad09422b2140ef93c54cac84e753b;2092000607816327;1713571854;12936;616;1;2
2385;f98758ea5b382342640dbe0c85cedee3bfa7019cab5b6e57b17d777be66b5c47;2510792730570479;1713571854;84336;4016;14;1
2386;3ebe98dc6295a341bcaa0c09dae93862de3628b1c7c0a7e63423a97533cd1148;2535721419060516;1713571854;13944;661;1;2
2387;cbf6a5ed53cef73730b9c16e72f688fe97280a39f3907d5107516a96a472e64b;2670500414410058;1713571854;12936;616;1;2
2388;8200b07d84d4b78b2d98047551c4c12422324ccfc11ba0ef72694f90bd777b5c;3253931508632045;1713571854;18984;904;3;1
2389;488a9e03adc9177d98cc005348a36c0c785668f29d6d82b3df9bd99d24d95369;3705883080244019;1713571854;12936;616;1;2
2390;352ca8a8fb0aa9c151fb0c87c3c9b7453e6ab8053e565ec7dc4c5e57b867236f;3910331349527497;1713571854;17808;846;2;2
2391;dc322de742590716a48b77a5b60cb55fcf7952513df73306dacaef1b5f2b8e88;4804614220381689;1713571854;16884;802;1;2
2392;fb4e0e57f1e9d3363ae0468c3fe201955079ec228bb126b89a3dccebe0ac3689;4827773493148039;1713571854;12936;616;1;2
2393;7d15bbeed05c77a8a27b8be667731ee1138316431525d7af35055fdb694c1a98;5351638994480096;1713571854;14868;706;1;2
2394;dbcf2e3b2166502c9291a7e78bd0d36ba1ac75f34989b09796aa3b8b9bf0b9a2;5725423660001141;1713571854;46788;2225;5;6
2395;910a750dae04c315dff092782bcda6e477f6f091543c9bbf720eeeac91442cb6;6409639846845889;1713571854;22512;1069;2;2
2396;6ec059208cde3a3eee1cdcc2a6f38efe1cde99c5967e07d039ee121e895919ba;6547777251426909;1713571854;69972;3331;1;2
2397;e2590cd29ed0d0dce8d005091c36d1ca90aeb02325ca3f2a81d1405fb16d40c2;6834623169161242;1713571854;12936;616;1;2
2398;c3b1eabdfa46c7ec81f0b2cabf5fb83ba015a4795a06de2e566e5de1cbd597db;7726245550500781;1713571854;62412;2972;6;9
2399;0e661475fe75f4b311d22112572e33020ed2798bad915995c1d5a0a6c60702e9;8198237749302298;1713571854;13944;661;1;2
2400;b723d24c09312f5a6083dfbd3acabf863b97a19072c7a6a8ad1fba1160f163d4;7472822926587715;1713571854;14857;705;1;2
2401;950f15d636197f0ba3658c2e2809082214732de5b0015054beece91fbf7dbcd6;7555361659944253;1713571837;11919;566;1;2
2402;f0025eda645970042568dbab1cba2c8407066a47541e63dfbe83e081bfebbb74;4107214812888080;1713571854;20546;979;3;1
2403;0d93503a7d740c870e46b2ba3b61631d84013c88ea5d9f3b52ae2fa456c968d7;7579041743013365;1713571854;16829;804;1;4
2404;18a9ecd256b8317a5b0e26b8a2ec3e2b4517eefa2fb1381d8a6b03dc789c52f1;8490787672916077;1713571854;20667;985;3;1
2405;9ff7d38cb484e3559c558477b1494e4e1e6b556e7d65a084739982ef05266d41;2301985445245011;1713571854;49643;2375;5;7
2406;4bd6bb2c8af13d298e6d60bc5ac3157fc4fbc2c03e1d27bcd68f4c10a6cec91b;977714219714961;1713571854;47568;2279;5;7
2407;62002a34d123b91e4e5d4a6485ea3d37aeadac961709e55155f1ae1597baa9f7;8713867263915486;1713571854;53378;2560;6;7
2408;acc4c968bd905efd8e7f12f6b2cdb53067fb26668180feaa4716097b56f7e62a;1509487375507746;1713571854;17679;845;2;2
2409;961a19caa756fc89a3234f5d3a002791346853531b95e60f3849911450f8ef51;2882915361002025;1713571854;13858;674;2;1
2410;370b02c48b6ce0046445e0d60a9cb0e187bfc9cb093cffcc8c9bd37ce95367cf;7297366284540531;1713571854;37600;1799;1;1
2411;9c38ea7d3a67ee893e58346ff4c60eff6c60ae1bb2e6c8c52d4c0c1c990daf06;235165349806473;1713571854;13114;632;1;3
2412;0a7cce6254bf65c53d94028b8971de5b1b07f0ea16d44e83994b94ece802bc07;272130690093705;1713571854;12782;616;1;2
2413;9c4e6aeb378b118aa53fbe3a3a148e0ad85542481b61d25021ff69ed7b9a6308;295164371119423;1713571854;13114;632;1;3
2414;14ba9561824575e41f09c107d452d8508e4729d171e294a6c73482d49870090b;388325493608518;1713571854;17928;862;2;3
2415;7478e640900f14fd702aff45b90f9cb870f4856455672e889e9cac227cd1b613;693629425571219;1713571854;13114;632;1;3
2416;553dd2fa69b64f6cbc391e310d93a68971fb2c79410e71dc9c2e2e6bce9a371b;957620299851205;1713571854;13114;632;1;3
2417;945e2bf286144bc1fe9a54b23ea0da07e2829dec18563487b4b46a2d7d871e24;1270833303891286;1713571854;13114;632;1;3
2418;8c3691c9dbdaf5549d83b6cadce83fe1cf92e72d44c82054fefd3828a8536424;1280426203481887;1713571854;13114;632;1;3
2419;991a3d1570b3cd5cd34154fe6bbaacff96f9fb27b167ee7405507cf410fc0d26;1338928172797834;1713571854;12782;616;1;2
2420;3515af0fa577c128e22a273fcf1c4b49bfb6d2fa842a9d92e27c90beffec2b2e;1624518228955663;1713571854;13114;632;1;3
2421;d876ec2fe5e107544441c296b989fce926a726cbdf846642ffe3cf2dec3cae2e;1642428201548284;1713571854;13114;632;1;3
2422;79d9872ef38b48a0523b6b1aa0e0ceccc164d822480dabda7f79b2c0572ef031;1757044461278799;1713571854;13114;632;1;3
2423;fff821619b652bd7fadf049910ab00dd463300a9866f69f5da193e16d687f832;1793376391448515;1713571854;13114;632;1;3
2424;1632c5e0a2635403fad93015d47fe6542ed125d4e74541fe5ae6892a79fb9e33;1816253339881788;1713571854;13114;632;1;3
2425;a3520539b73f198a2a01876fa7a592e53af92c80fdb6fabb74ff2e831b61b634;1854653372327391;1713571854;12782;616;1;2
2426;002c5a0af0c827a839276a5a3582143eceab9955228f2a46510162ccbcd99e35;1886603972283456;1713571854;13114;632;1;3
2427;3cd91b22819a8416037abf88faa8b570107421ebe68320c7a1e44b3c9461fa35;1899183846427004;1713571854;19256;926;1;3
2428;bfaee0292cbda8b8dfcd4b3b9b9886d1547d8ea6b4ff0015e783620e7228d03b;2104486969592912;1713571854;11786;566;1;2
2429;44f092370873e916c3bc376a4f7f719df7ddd4d8eaa3b2ea5b23da079d2aea3b;2108061546249028;1713571854;23489;1132;1;5
2430;1384b8b07b7323cf8aecb8ee3633c3272be25ecb641cb80a9c99c06ca66ca142;2344354560448531;1713571854;13114;632;1;3
2431;60238d4a2acdfb8a0b007f143f9f161cb15f53218584ab58871e3ac1d05e7145;2443303179528003;1713571854;13114;632;1;3
2432;715a3c1af7bb6de5642585167bf94b505400d92d1c313092412d56aa1e18d547;2527377864608453;1713571854;13114;632;1;3
2433;26aa3f4e9d09cdf4160446e9c07b9c55719528f0ab276e1aa0f9b771e980d84b;2668583929657087;1713571837;16434;790;1;3
2434;e7a1462ebcd51183dba53f44a7b2251bfb2c9d8daa5328e9f2ea588e9eca9e4d;2731020785928989;1713571854;15189;729;1;2
2435;c6c122817f055e998625ba2f068e0a8b6092c9520d76c90c64c0a41354a7dc4f;2809891798545560;1713571854;12782;616;1;2
2436;fe9ad0a3c90a06adca54fe0dc291625b2fc4fd9fea28ac1ffa456c509d044c53;2930750721232264;1713571854;13114;632;1;3
2437;a90ca6b2b40cff2c185bd43fafbe0e3de468a180f3933944f8d7072ff3af3e54;2964102932979962;1713571854;13114;632;1;3
2438;7645dac9808ed2f9beb6c10aaea82c6dfb643ccacfbbac1f07eb855834535155;3001848852844733;1713571854;9213;441;1;1
2439;101143b087f5e1a0eee1335d84704241309eedb3b1354204f6d30b4d744c6455;3004456568988026;1713571854;13114;632;1;3
2440;4ce2f14b323cfc93d847c0a0d2e74b96916c63e1999523227a52f2d5e91f0b5b;3203306821959242;1713571854;13114;632;1;3
2441;ccd24508cbc071eb00c5d8c63ad87a181b6c36ca4dc862388abdb25b24171b5d;3275869880284759;1713571854;13114;632;1;3
2442;e5cc1ed349eddec859d013f501f9fbe2b465756af976be0ab7e89ef5249d347f;4475646447104989;1713571854;11786;568;1;2
2443;0bbd4509926030d87a10ae90e4299e3ca1df9b1f6946364cfa5671edefce125e;3309915976085034;1713571854;11786;568;1;2
2444;47432ee9192c3255d6330f5d6f8960c29e4d5c3b975b96275f7632c12aafaf60;3401845579458126;1713571854;23572;1134;4;1
2445;71acf48412fcd22b2cac479d3b6c872ad3565171b717830caed6e552d2673461;3420086656982202;1713571854;10458;501;1;2
2446;96190a49c6c071fc38301076420d3cb1d2a505b5482022e78057f28c75743662;3455552691740234;1713571854;13114;632;1;3
2447;175012848bd4d1039b8688e4fe4d2b4f358e13c8f9b69efebd5bab16d276d3cd;7241859688748395;1713571854;13114;632;1;3
2448;2b98ec6c1019404fdf6a34a8acffc7b4fd1014f9cfc2bd7197946f7877e29664;3539174635277810;1713571854;10458;501;1;2
2449;0cf0c7a0636e4b458bdb291a156ae3ce22942434673114b3dbc6f420516bfe66;3623773062569624;1713571837;12699;610;1;2
2450;f7ee17067daccf89fa95aecd0a488716492a47d107df2dd3b3e6378a2475b96b;3790216910423804;1713571854;13114;632;1;3
2451;9c8ec2c3b65dd6f5e621ac25493415862c6c026ced4a4e6e85873294e3b6926e;3890445204751952;1713571854;13114;632;1;3
2452;46d301f4c5d427d7f481b1d3d82c31480418b034208ac446ec383bf58d4d616f;3918838517114727;1713571854;13114;632;1;3
2453;0ba7b5e640831a8c2ab08da06349142d313e2b2894f99471e0d2facf1c618e6f;3925033770155866;1713571854;12699;610;1;2
2454;58bc55d039a3f3162d5106f9f111d0bcadd220fc742ff0441b38228ded131a73;4049786901734471;1713571854;13114;632;1;3
2455;5740af118ee696c567e1b82bf73d8c81aca702ee104db73b6b7adfb6c8694e74;4092164193049583;1713571854;17679;852;1;4
2456;31a5947aeb977520bbd0ecd71734580fba3cb8f5f0892e3ce39ddafb71a0ef75;4149505582660435;1713571837;9213;442;1;1
2457;049c87c0eca7638c3942dc970a398d33c04ab0f55b1a2495969ba2a591557c76;4168844276184147;1713571854;13114;632;1;3
2458;58c344cc91848077c2e16ca6e443169785a0f0ad4fcc30e87812ea7e9dad8778;4240772118338882;1713571854;13114;632;1;3
2459;870f3920f6ee82ec9ffefad2cabee0f5c69109ca0be750f290abeaf8f4a91979;4260836241513813;1713571854;13114;632;1;3
2460;563c7320070fc10a729cff188697e2dead3dc9df44816d93f764172bfe59f47a;4326076814025452;1713571854;17679;852;1;4
2461;1be2aaa7bff6faa28ef37f902946abfa8d38a32870f51dc0a37d16a256cb897f;4487353558385359;1713571854;13114;632;1;3
2462;0d4a184d0c6dda0d4bf459411618d37ab2c77de8a02e35eba913349d8656d981;4568654705567362;1713571854;17928;862;2;3
2463;6feca61ad656170d53c3684d13eb7616326744add657451932be1f84fb7abe87;4776069658870775;1713571854;13114;632;1;3
2464;2373e14178560d969aa40b2b1c8ebc1ab63995dedc3a9668c4ca6213397edef7;8721119119043673;1713571854;13114;632;1;3
2465;2575252ec528e304370f90b4692d995fc65f70ab5cc308f0737140fcb9108b8a;4874556342765582;1713571854;10458;501;1;2
2466;0a52fee10073a39c3636b9d13c2d49c02a4661c824dff56fefca73ee51a61f8b;4894977620299385;1713571854;13114;632;1;3
2467;cdb26029091db3c461b6713a43a844b31e86260a97085a15564b8f618f5d118d;4963383156421097;1713571854;14027;674;1;3
2468;35123944dc998e33db19e60b0687ad2bf6aa57553785eda84ece1e83d1ab398d;4968922729178073;1713571854;12782;616;1;2
2469;6c56b06f9c4bfca45519a2526cd25ea4910c3f89d69e6982c10d776379cd8292;5154895702028001;1713571854;13114;632;1;3
2470;6df618de82a3745345221e9ee26056d72d836d18cb2a620c509ead56bccaf395;5275977949828531;1713571854;15189;729;1;2
2471;35781fa21c93d7eeb389e95254ba76457e68d047a99f80367cfcac3680da8397;5330961995060639;1713571854;13114;632;1;3
2472;63864708600dea0ecca3707ec55db8d9f3b90396a8793faab8b9d2168b6b01a2;5700063454222935;1713571854;12699;610;1;2
2473;cdb077d94d3e4d655e7c9c6c16fcb347d05935611c8571ba462ed1de4dd0eda5;5838106259085861;1713571854;31623;1524;2;2
2474;b4d8b0c22f84c7e095f895047b3589453823d3ca52e03d8147a29498b5e6fba6;5875226805211796;1713571854;17679;852;1;4
